Date,Country,State/Province,Admin2,CasesCount,DeathsCount,RecoveryCount,TotalDosesCount,PartiallyVaccinatedCount,FullyVaccinatedCount,CasesCountSource,DeathsCountSource,RecoveryCountSource,TotalDosesCountSource,PartiallyVaccinatedCountSource,FullyVaccinatedCountSource,PopulationCount
2019-12-31,Afghanistan,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,38041757
2019-12-31,Algeria,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,43053054
2019-12-31,Armenia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,2957728
2019-12-31,Australia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,25364300
2019-12-31,Austria,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,8955108
2019-12-31,Azerbaijan,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,10047719
2019-12-31,Bahrain,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,1641164
2019-12-31,Belarus,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,9452409
2019-12-31,Belgium,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,11539326
2019-12-31,Brazil,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,211049519
2019-12-31,Cambodia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,16486542
2019-12-31,Canada,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,37797496
2019-12-31,China,TOTAL,,27,0,,,,,ECDC,ECDC,,,,,1433783692
2019-12-31,Croatia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,4130299
2019-12-31,Czech Republic,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,10689213
2019-12-31,Denmark,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,5771877
2019-12-31,Dominican Republic,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,10738957
2019-12-31,Ecuador,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,17373657
2019-12-31,Egypt,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,100388076
2019-12-31,Estonia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,1325649
2019-12-31,Finland,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,5532159
2019-12-31,France,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,65129731
2019-12-31,Georgia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,3996762
2019-12-31,Germany,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,83517046
2019-12-31,Greece,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,10473452
2019-12-31,Iceland,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,339037
2019-12-31,India,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,1366417756
2019-12-31,Indonesia,TOTAL,,0,0,,,,,ECDC,ECDC,,,,,270625567
