Date,Country,State/Province,Admin2,CasesCount,DeathsCount,RecoveryCount,TotalDosesCount,PartiallyVaccinatedCount,FullyVaccinatedCount,CasesCountSource,DeathsCountSource,RecoveryCountSource,TotalDosesCountSource,PartiallyVaccinatedCountSource,FullyVaccinatedCountSource,PopulationCount
2020-03-01,Algeria,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-02,Algeria,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-03,Algeria,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-04,Algeria,TOTAL,,5,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-05,Algeria,TOTAL,,12,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-06,Algeria,TOTAL,,17,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-07,Algeria,TOTAL,,17,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-08,Algeria,TOTAL,,17,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-09,Algeria,TOTAL,,20,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-10,Algeria,TOTAL,,20,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-11,Algeria,TOTAL,,20,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-12,Algeria,TOTAL,,20,0,,,,,ECDC,ECDC,,,,,43053054
2020-03-13,Algeria,TOTAL,,25,1,,,,,ECDC,ECDC,,,,,43053054
2020-03-14,Algeria,TOTAL,,26,2,,,,,ECDC,ECDC,,,,,43053054
2020-03-15,Algeria,TOTAL,,37,2,,,,,ECDC,ECDC,,,,,43053054
2020-03-16,Algeria,TOTAL,,48,4,,,,,ECDC,ECDC,,,,,43053054
2020-03-17,Algeria,TOTAL,,58,4,,,,,ECDC,ECDC,,,,,43053054
2020-03-18,Algeria,TOTAL,,60,5,,,,,ECDC,ECDC,,,,,43053054
2020-03-19,Algeria,TOTAL,,72,6,,,,,ECDC,ECDC,,,,,43053054
2020-03-20,Algeria,TOTAL,,90,7,,,,,ECDC,ECDC,,,,,43053054
2020-03-21,Algeria,TOTAL,,102,10,,,,,ECDC,ECDC,,,,,43053054
2020-03-22,Algeria,TOTAL,,139,15,,,,,ECDC,ECDC,,,,,43053054
2020-03-23,Algeria,TOTAL,,201,17,,,,,ECDC,ECDC,,,,,43053054
2020-03-24,Algeria,TOTAL,,230,17,,,,,ECDC,ECDC,,,,,43053054
2020-03-25,Algeria,TOTAL,,264,19,,,,,ECDC,ECDC,,,,,43053054
2020-03-26,Algeria,TOTAL,,302,21,,,,,ECDC,ECDC,,,,,43053054
2020-03-27,Algeria,TOTAL,,367,25,,,,,ECDC,ECDC,,,,,43053054
2020-03-28,Algeria,TOTAL,,409,26,,,,,ECDC,ECDC,,,,,43053054
2020-03-29,Algeria,TOTAL,,454,29,,,,,ECDC,ECDC,,,,,43053054
2020-03-30,Algeria,TOTAL,,511,31,,,,,ECDC,ECDC,,,,,43053054
2020-03-31,Algeria,TOTAL,,584,35,,,,,ECDC,ECDC,,,,,43053054
2020-03-03,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-04,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-05,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-06,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-07,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-08,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-09,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-10,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-11,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-12,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-13,Andorra,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,77146
2020-03-14,Andorra,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,77146
2020-03-15,Andorra,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,77146
2020-03-16,Andorra,TOTAL,,5,0,,,,,ECDC,ECDC,,,,,77146
2020-03-17,Andorra,TOTAL,,14,0,,,,,ECDC,ECDC,,,,,77146
2020-03-18,Andorra,TOTAL,,14,0,,,,,ECDC,ECDC,,,,,77146
2020-03-19,Andorra,TOTAL,,53,0,,,,,ECDC,ECDC,,,,,77146
2020-03-20,Andorra,TOTAL,,75,0,,,,,ECDC,ECDC,,,,,77146
2020-03-21,Andorra,TOTAL,,75,0,,,,,ECDC,ECDC,,,,,77146
2020-03-22,Andorra,TOTAL,,88,0,,,,,ECDC,ECDC,,,,,77146
2020-03-23,Andorra,TOTAL,,113,0,,,,,ECDC,ECDC,,,,,77146
2020-03-24,Andorra,TOTAL,,133,0,,,,,ECDC,ECDC,,,,,77146
2020-03-25,Andorra,TOTAL,,164,0,,,,,ECDC,ECDC,,,,,77146
2020-03-26,Andorra,TOTAL,,188,0,,,,,ECDC,ECDC,,,,,77146
2020-03-27,Andorra,TOTAL,,224,3,,,,,ECDC,ECDC,,,,,77146
2020-03-28,Andorra,TOTAL,,267,3,,,,,ECDC,ECDC,,,,,77146
2020-03-29,Andorra,TOTAL,,308,4,,,,,ECDC,ECDC,,,,,77146
2020-03-30,Andorra,TOTAL,,334,6,,,,,ECDC,ECDC,,,,,77146
2020-03-31,Andorra,TOTAL,,370,8,,,,,ECDC,ECDC,,,,,77146
2020-03-22,Angola,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-23,Angola,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-24,Angola,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-25,Angola,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-26,Angola,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-27,Angola,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-28,Angola,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-29,Angola,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,31825299
2020-03-30,Angola,TOTAL,,7,2,,,,,ECDC,ECDC,,,,,31825299
2020-03-31,Angola,TOTAL,,7,2,,,,,ECDC,ECDC,,,,,31825299
2020-03-27,Anguilla,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,14872
2020-03-28,Anguilla,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,14872
2020-03-29,Anguilla,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,14872
2020-03-30,Anguilla,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,14872
2020-03-31,Anguilla,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,14872
2020-03-15,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-16,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-17,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-18,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-19,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-20,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-21,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-22,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-23,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-24,Antigua and Barbuda,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,97115
2020-03-25,Antigua and Barbuda,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,97115
2020-03-26,Antigua and Barbuda,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,97115
2020-03-27,Antigua and Barbuda,TOTAL,,7,0,,,,,ECDC,ECDC,,,,,97115
2020-03-28,Antigua and Barbuda,TOTAL,,7,0,,,,,ECDC,ECDC,,,,,97115
2020-03-29,Antigua and Barbuda,TOTAL,,7,0,,,,,ECDC,ECDC,,,,,97115
2020-03-30,Antigua and Barbuda,TOTAL,,7,0,,,,,ECDC,ECDC,,,,,97115
2020-03-31,Antigua and Barbuda,TOTAL,,7,0,,,,,ECDC,ECDC,,,,,97115
2020-03-04,Argentina,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,44780675
2020-03-05,Argentina,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,44780675
2020-03-06,Argentina,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,44780675
2020-03-07,Argentina,TOTAL,,8,0,,,,,ECDC,ECDC,,,,,44780675
2020-03-08,Argentina,TOTAL,,9,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-09,Argentina,TOTAL,,12,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-10,Argentina,TOTAL,,12,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-11,Argentina,TOTAL,,19,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-12,Argentina,TOTAL,,19,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-13,Argentina,TOTAL,,31,1,,,,,ECDC,ECDC,,,,,44780675
2020-03-14,Argentina,TOTAL,,34,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-15,Argentina,TOTAL,,45,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-16,Argentina,TOTAL,,56,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-17,Argentina,TOTAL,,65,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-18,Argentina,TOTAL,,79,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-19,Argentina,TOTAL,,97,2,,,,,ECDC,ECDC,,,,,44780675
2020-03-20,Argentina,TOTAL,,128,3,,,,,ECDC,ECDC,,,,,44780675
2020-03-21,Argentina,TOTAL,,158,3,,,,,ECDC,ECDC,,,,,44780675
2020-03-22,Argentina,TOTAL,,225,4,,,,,ECDC,ECDC,,,,,44780675
2020-03-23,Argentina,TOTAL,,266,4,,,,,ECDC,ECDC,,,,,44780675
2020-03-24,Argentina,TOTAL,,301,4,,,,,ECDC,ECDC,,,,,44780675
2020-03-25,Argentina,TOTAL,,387,6,,,,,ECDC,ECDC,,,,,44780675
2020-03-26,Argentina,TOTAL,,502,8,,,,,ECDC,ECDC,,,,,44780675
2020-03-27,Argentina,TOTAL,,589,12,,,,,ECDC,ECDC,,,,,44780675
2020-03-28,Argentina,TOTAL,,690,17,,,,,ECDC,ECDC,,,,,44780675
2020-03-29,Argentina,TOTAL,,745,19,,,,,ECDC,ECDC,,,,,44780675
2020-03-30,Argentina,TOTAL,,820,20,,,,,ECDC,ECDC,,,,,44780675
2020-03-31,Argentina,TOTAL,,966,24,,,,,ECDC,ECDC,,,,,44780675
2020-03-01,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-02,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-03,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-04,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-05,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-06,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-07,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-08,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-09,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-10,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-11,Armenia,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-12,Armenia,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-13,Armenia,TOTAL,,6,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-14,Armenia,TOTAL,,13,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-15,Armenia,TOTAL,,20,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-16,Armenia,TOTAL,,28,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-17,Armenia,TOTAL,,45,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-18,Armenia,TOTAL,,78,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-19,Armenia,TOTAL,,110,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-20,Armenia,TOTAL,,136,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-21,Armenia,TOTAL,,160,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-22,Armenia,TOTAL,,190,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-23,Armenia,TOTAL,,194,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-24,Armenia,TOTAL,,235,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-25,Armenia,TOTAL,,265,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-26,Armenia,TOTAL,,290,0,,,,,ECDC,ECDC,,,,,2957728
2020-03-27,Armenia,TOTAL,,329,1,,,,,ECDC,ECDC,,,,,2957728
2020-03-28,Armenia,TOTAL,,372,1,,,,,ECDC,ECDC,,,,,2957728
2020-03-29,Armenia,TOTAL,,424,1,,,,,ECDC,ECDC,,,,,2957728
2020-03-30,Armenia,TOTAL,,482,3,,,,,ECDC,ECDC,,,,,2957728
2020-03-31,Armenia,TOTAL,,532,3,,,,,ECDC,ECDC,,,,,2957728
2020-03-13,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-14,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-15,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-16,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-17,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-18,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-19,Aruba,TOTAL,,2,0,,,,,ECDC,ECDC,,,,,106310
2020-03-20,Aruba,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,106310
2020-03-21,Aruba,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,106310
2020-03-22,Aruba,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,106310
2020-03-23,Aruba,TOTAL,,4,0,,,,,ECDC,ECDC,,,,,106310
2020-03-24,Aruba,TOTAL,,12,0,,,,,ECDC,ECDC,,,,,106310
2020-03-25,Aruba,TOTAL,,17,0,,,,,ECDC,ECDC,,,,,106310
2020-03-26,Aruba,TOTAL,,19,0,,,,,ECDC,ECDC,,,,,106310
2020-03-27,Aruba,TOTAL,,28,0,,,,,ECDC,ECDC,,,,,106310
2020-03-28,Aruba,TOTAL,,28,0,,,,,ECDC,ECDC,,,,,106310
2020-03-29,Aruba,TOTAL,,28,0,,,,,ECDC,ECDC,,,,,106310
2020-03-30,Aruba,TOTAL,,50,0,,,,,ECDC,ECDC,,,,,106310
2020-03-31,Aruba,TOTAL,,50,0,,,,,ECDC,ECDC,,,,,106310
2020-03-01,Australia,TOTAL,,26,1,,,,,ECDC,ECDC,,,,,25364300
2020-03-02,Australia,TOTAL,,29,1,,,,,ECDC,ECDC,,,,,25364300
2020-03-03,Australia,TOTAL,,33,1,,,,,ECDC,ECDC,,,,,25364300
2020-03-04,Australia,TOTAL,,41,1,,,,,ECDC,ECDC,,,,,25364300
2020-03-05,Australia,TOTAL,,52,2,,,,,ECDC,ECDC,,,,,25364300
2020-03-06,Australia,TOTAL,,59,2,,,,,ECDC,ECDC,,,,,25364300
2020-03-07,Australia,TOTAL,,63,2,,,,,ECDC,ECDC,,,,,25364300
2020-03-08,Australia,TOTAL,,74,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-09,Australia,TOTAL,,80,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-10,Australia,TOTAL,,100,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-11,Australia,TOTAL,,112,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-12,Australia,TOTAL,,126,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-13,Australia,TOTAL,,156,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-14,Australia,TOTAL,,197,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-15,Australia,TOTAL,,249,3,,,,,ECDC,ECDC,,,,,25364300
2020-03-16,Australia,TOTAL,,298,5,,,,,ECDC,ECDC,,,,,25364300
2020-03-17,Australia,TOTAL,,375,5,,,,,ECDC,ECDC,,,,,25364300
2020-03-18,Australia,TOTAL,,454,5,,,,,ECDC,ECDC,,,,,25364300
2020-03-19,Australia,TOTAL,,565,6,,,,,ECDC,ECDC,,,,,25364300
2020-03-20,Australia,TOTAL,,709,6,,,,,ECDC,ECDC,,,,,25364300
2020-03-21,Australia,TOTAL,,874,7,,,,,ECDC,ECDC,,,,,25364300
2020-03-22,Australia,TOTAL,,1098,7,,,,,ECDC,ECDC,,,,,25364300
2020-03-23,Australia,TOTAL,,1709,7,,,,,ECDC,ECDC,,,,,25364300
2020-03-24,Australia,TOTAL,,1823,7,,,,,ECDC,ECDC,,,,,25364300
2020-03-25,Australia,TOTAL,,2423,8,,,,,ECDC,ECDC,,,,,25364300
2020-03-26,Australia,TOTAL,,2799,11,,,,,ECDC,ECDC,,,,,25364300
2020-03-27,Australia,TOTAL,,3166,13,,,,,ECDC,ECDC,,,,,25364300
2020-03-28,Australia,TOTAL,,3378,13,,,,,ECDC,ECDC,,,,,25364300
2020-03-29,Australia,TOTAL,,3809,14,,,,,ECDC,ECDC,,,,,25364300
2020-03-30,Australia,TOTAL,,4093,16,,,,,ECDC,ECDC,,,,,25364300
2020-03-31,Australia,TOTAL,,4557,19,,,,,ECDC,ECDC,,,,,25364300
2020-03-01,Austria,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-02,Austria,TOTAL,,14,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-03,Austria,TOTAL,,18,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-04,Austria,TOTAL,,24,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-05,Austria,TOTAL,,29,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-06,Austria,TOTAL,,41,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-07,Austria,TOTAL,,74,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-08,Austria,TOTAL,,99,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-09,Austria,TOTAL,,102,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-10,Austria,TOTAL,,131,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-11,Austria,TOTAL,,182,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-12,Austria,TOTAL,,246,0,,,,,ECDC,ECDC,,,,,8955108
2020-03-13,Austria,TOTAL,,361,1,,,,,ECDC,ECDC,,,,,8955108
2020-03-14,Austria,TOTAL,,504,1,,,,,ECDC,ECDC,,,,,8955108
2020-03-15,Austria,TOTAL,,655,1,,,,,ECDC,ECDC,,,,,8955108
2020-03-16,Austria,TOTAL,,860,1,,,,,ECDC,ECDC,,,,,8955108
2020-03-17,Austria,TOTAL,,1016,3,,,,,ECDC,ECDC,,,,,8955108
2020-03-18,Austria,TOTAL,,1332,3,,,,,ECDC,ECDC,,,,,8955108
2020-03-19,Austria,TOTAL,,1646,4,,,,,ECDC,ECDC,,,,,8955108
2020-03-20,Austria,TOTAL,,2196,6,,,,,ECDC,ECDC,,,,,8955108
2020-03-21,Austria,TOTAL,,2649,6,,,,,ECDC,ECDC,,,,,8955108
2020-03-22,Austria,TOTAL,,3024,8,,,,,ECDC,ECDC,,,,,8955108
2020-03-23,Austria,TOTAL,,3631,16,,,,,ECDC,ECDC,,,,,8955108
2020-03-24,Austria,TOTAL,,4486,25,,,,,ECDC,ECDC,,,,,8955108
2020-03-25,Austria,TOTAL,,5282,30,,,,,ECDC,ECDC,,,,,8955108
2020-03-26,Austria,TOTAL,,5888,34,,,,,ECDC,ECDC,,,,,8955108
2020-03-27,Austria,TOTAL,,7029,52,,,,,ECDC,ECDC,,,,,8955108
2020-03-28,Austria,TOTAL,,7697,68,,,,,ECDC,ECDC,,,,,8955108
2020-03-29,Austria,TOTAL,,8291,68,,,,,ECDC,ECDC,,,,,8955108
2020-03-30,Austria,TOTAL,,8813,86,,,,,ECDC,ECDC,,,,,8955108
2020-03-31,Austria,TOTAL,,9618,108,,,,,ECDC,ECDC,,,,,8955108
2020-03-01,Azerbaijan,TOTAL,,1,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-02,Azerbaijan,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-03,Azerbaijan,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-04,Azerbaijan,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-05,Azerbaijan,TOTAL,,3,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-06,Azerbaijan,TOTAL,,6,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-07,Azerbaijan,TOTAL,,9,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-08,Azerbaijan,TOTAL,,9,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-09,Azerbaijan,TOTAL,,9,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-10,Azerbaijan,TOTAL,,9,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-11,Azerbaijan,TOTAL,,11,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-12,Azerbaijan,TOTAL,,13,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-13,Azerbaijan,TOTAL,,13,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-14,Azerbaijan,TOTAL,,13,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-15,Azerbaijan,TOTAL,,19,0,,,,,ECDC,ECDC,,,,,10047719
2020-03-16,Azerbaijan,TOTAL,,19,0,,,,,ECDC,ECDC,,,,,10047719
