Date,Country,State/Province,Admin2,CasesCount,DeathsCount,RecoveryCount,TotalDosesCount,PartiallyVaccinatedCount,FullyVaccinatedCount,CasesCountSource,DeathsCountSource,RecoveryCountSource,TotalDosesCountSource,PartiallyVaccinatedCountSource,FullyVaccinatedCountSource,PopulationCount
2021-09-30,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-09-01,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-02,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-03,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-04,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-05,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-06,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-07,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-08,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-09,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-10,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-11,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-12,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-13,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-14,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-15,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-16,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-17,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-18,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-19,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-20,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-21,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-22,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-23,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-24,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-25,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-26,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-27,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-28,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-29,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-30,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-09-01,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-02,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-03,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-04,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-05,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-06,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-07,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-08,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-09,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-10,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-11,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-12,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-13,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-14,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-15,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-16,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-17,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-18,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-19,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-20,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-21,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-22,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-23,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-24,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-25,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-26,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-27,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-28,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-29,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-30,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-09-01,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-02,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-03,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-04,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-05,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-06,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-07,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-08,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-09,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-10,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-11,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-12,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-13,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-14,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-15,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-16,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-17,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-18,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-19,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-20,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-21,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-22,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-23,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-24,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-25,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-26,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-27,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-28,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-29,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-30,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-09-01,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-02,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-03,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-04,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-05,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-06,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-07,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-08,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-09,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-10,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-11,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-12,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-13,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-14,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-15,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-16,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-17,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-18,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-19,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-20,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-21,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-22,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-23,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-24,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-25,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-26,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-27,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-28,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-29,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-30,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-09-01,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-02,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-03,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-04,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-05,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-06,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-07,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-08,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-09,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-10,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-11,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-12,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-13,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-14,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-15,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-16,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-17,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-18,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-19,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-20,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-21,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-22,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-23,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-24,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-25,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-26,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-27,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-28,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-29,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-30,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-09-01,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-02,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-03,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-04,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-05,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-06,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-07,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-08,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-09,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-10,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-11,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-12,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-13,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-14,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-15,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-16,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-17,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-18,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-19,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-20,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-21,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-22,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-23,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-24,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-25,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-26,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-27,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-28,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-29,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-30,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-09-01,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-02,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-03,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-04,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-05,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-06,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-07,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-08,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-09,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-10,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-11,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-12,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-13,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-14,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-15,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-16,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-17,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-18,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-19,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-20,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-21,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-22,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-23,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-24,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-25,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-26,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-27,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-28,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-29,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-30,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-09-01,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-02,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-03,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-04,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-05,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-06,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-07,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-08,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-09,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-10,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-11,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-12,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-13,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-14,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-15,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-16,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-17,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-18,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-19,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-20,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-21,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-22,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-23,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-24,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-25,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-26,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-27,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-28,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-29,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-30,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-09-01,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-02,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-03,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-04,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-05,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-06,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-07,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-08,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-09,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-10,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-11,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-12,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-13,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-14,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-15,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-16,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-17,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-18,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-19,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-20,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-21,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-22,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-09-23,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
