Date,Country,State/Province,Admin2,CasesCount,DeathsCount,RecoveryCount,TotalDosesCount,PartiallyVaccinatedCount,FullyVaccinatedCount,CasesCountSource,DeathsCountSource,RecoveryCountSource,TotalDosesCountSource,PartiallyVaccinatedCountSource,FullyVaccinatedCountSource,PopulationCount
2023-07-26,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-27,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-28,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-29,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-30,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-31,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2023-07-01,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-02,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-03,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-04,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-05,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-06,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-07,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-08,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-09,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-10,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-11,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-12,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-13,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-14,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-15,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-16,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-17,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-18,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-19,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-20,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-21,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-22,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-23,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-24,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-25,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-26,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-27,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-28,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-29,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-30,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-31,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2023-07-01,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-02,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-03,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-04,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-05,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-06,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-07,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-08,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-09,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-10,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-11,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-12,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-13,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-14,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-15,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-16,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-17,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-18,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-19,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-20,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-21,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-22,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-23,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-24,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-25,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-26,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-27,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-28,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-29,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-30,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-31,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2023-07-01,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-02,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-03,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-04,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-05,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-06,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-07,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-08,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-09,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-10,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-11,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-12,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-13,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-14,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-15,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-16,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-17,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-18,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-19,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-20,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-21,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-22,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-23,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-24,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-25,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-26,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-27,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-28,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-29,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-30,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-31,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2023-07-01,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-02,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-03,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-04,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-05,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-06,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-07,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-08,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-09,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-10,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-11,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-12,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-13,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-14,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-15,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-16,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-17,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-18,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-19,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-20,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-21,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-22,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-23,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-24,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-25,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-26,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-27,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-28,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-29,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-30,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-31,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2023-07-01,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-02,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-03,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-04,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-05,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-06,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-07,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-08,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-09,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-10,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-11,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-12,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-13,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-14,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-15,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-16,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-17,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-18,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-19,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-20,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-21,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-22,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-23,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-24,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-25,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-26,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-27,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-28,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-29,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-30,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-31,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2023-07-01,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-02,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-03,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-04,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-05,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-06,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-07,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-08,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-09,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-10,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-11,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-12,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2023-07-13,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
